timestamp,data_type,data_format,data_version,data_meta_ID,data_meta_ASSIGNER,problemtype_value,reference_data_url,reference_data_refsource,description_data_0_value,cvssV3_version,cvssV3_vectorString,cvssV3_attackVector,cvssV3_attackComplexity,cvssV3_privilegesRequired,cvssV3_userInteraction,cvssV3_scope,cvssV3_confidentialityImpact,cvssV3_integrityImpact,cvssV3_availabilityImpact,cvssV3_baseScore,cvssV3_baseSeverity,baseMetricV3_exploitabilityScore,baseMetricV3_impactScore,cvssV2_version,cvssV2_vectorString,cvssV2_accessVector,cvssV2_accessComplexity,cvssV2_authentication,cvssV2_confidentialityImpact,cvssV2_integrityImpact,cvssV2_availabilityImpact,cvssV2_baseScore,baseMetricV2_severity,baseMetricV2_exploitabilityScore,baseMetricV2_impactScore,baseMetricV2_acInsufInfo,baseMetricV2_obtainAllPrivilege,baseMetricV2_obtainUserPrivilege,baseMetricV2_obtainOtherPrivilege,baseMetricV2_userInteractionRequired,publishedDate,lastModifiedDate
2020-09-09T07:44Z,CVE,MITRE,4.0,CVE-2018-0024,cve@mitre.org,CWE-269,http://www.securityfocus.com/bid/104718,BID,"An Improper Privilege Management vulnerability in a shell session of Juniper Networks Junos OS allows an authenticated unprivileged attacker to gain full control of the system. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D45 on SRX Series; 12.3X48 versions prior to 12.3X48-D20 on SRX Series; 12.3 versions prior to 12.3R11 on EX Series; 14.1X53 versions prior to 14.1X53-D30 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100;; 15.1X49 versions prior to 15.1X49-D20 on SRX Series.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2018-07-11T18:29Z,2019-10-09T23:31Z
2020-09-09T07:44Z,CVE,MITRE,4.0,CVE-2018-0025,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/104719,BID,"When an SRX Series device is configured to use HTTP/HTTPS pass-through authentication services, a client sending authentication credentials in the initial HTTP/HTTPS session is at risk that these credentials may be captured during follow-on HTTP/HTTPS requests by a malicious actor through a man-in-the-middle attack or by authentic servers subverted by malicious actors. FTP, and Telnet pass-through authentication services are not affected. Affected releases are Juniper Networks SRX Series: 12.1X46 versions prior to 12.1X46-D67 on SRX Series; 12.3X48 versions prior to 12.3X48-D25 on SRX Series; 15.1X49 versions prior to 15.1X49-D35 on SRX Series.",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,8.1,HIGH,2.2,5.9,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,False,2018-07-11T18:29Z,2019-10-09T23:31Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0001,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96057,BID,"The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges via a crafted application, aka ""Windows GDI Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0005, CVE-2017-0025, and CVE-2017-0047.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0002,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/95284,BID,"Microsoft Edge allows remote attackers to bypass the Same Origin Policy via vectors involving the about:blank URL and data: URLs, aka ""Microsoft Edge Elevation of Privilege Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2.0,AV:N/AC:M/Au:N/C:P/I:P/A:P,NETWORK,MEDIUM,NONE,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,8.6,6.4, ,False,False,False,True,2017-01-10T21:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0003,cve@mitre.org,CWE-119,http://fortiguard.com/advisory/FG-VD-16-079,MISC,"Microsoft Word 2016 and SharePoint Enterprise Server 2016 allow remote attackers to execute arbitrary code via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2017-01-10T21:59Z,2018-10-12T22:15Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0004,cve@mitre.org,CWE-20,http://www.securityfocus.com/bid/95318,BID,"The Local Security Authority Subsystem Service (LSASS) in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 allows remote attackers to cause a denial of service (reboot) via a crafted authentication request, aka ""Local Security Authority Subsystem Service Denial of Service Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:C,NETWORK,LOW,NONE,NONE,NONE,COMPLETE,7.8,HIGH,10.0,6.9,True,False,False,False,False,2017-01-10T21:59Z,2018-10-12T22:15Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0005,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96033,BID,"The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges via a crafted application, aka ""Windows GDI Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0001, CVE-2017-0025, and CVE-2017-0047.",3.0,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.0,HIGH,1.0,5.9,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0006,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96740,BID,"Microsoft Excel 2007 SP3, Office Compatibility Pack SP3, Excel Viewer, and Excel Services on SharePoint Server 2007 SP3 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0019, CVE-2017-0020, CVE-2017-0030, CVE-2017-0031, CVE-2017-0052, and CVE-2017-0053.",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0007,cve@mitre.org,CWE-20,http://www.securityfocus.com/bid/96018,BID,"Device Guard in Microsoft Windows 10 Gold, 1511, 1607, and Windows Server 2016 allows remote attackers to modify PowerShell script without invalidating associated signatures, aka ""PowerShell Security Feature Bypass Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,5.5,MEDIUM,1.8,3.6,2.0,AV:L/AC:L/Au:N/C:N/I:P/A:N,LOCAL,LOW,NONE,NONE,PARTIAL,NONE,2.1,LOW,3.9,2.9, ,False,False,False,False,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0008,cve@mitre.org,CWE-200,http://www.securityfocus.com/bid/96073,BID,"Microsoft Internet Explorer 9 through 11 allow remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Internet Explorer Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0009 and CVE-2017-0059.",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0009,cve@mitre.org,CWE-200,http://www.security-assessment.com/files/documents/advisory/comparestring_infoleak.pdf,MISC,"Microsoft Internet Explorer 9 through 11 allow remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0011, CVE-2017-0017, CVE-2017-0065, and CVE-2017-0068.",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0010,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96059,BID,"A remote code execution vulnerability exists in the way affected Microsoft scripting engines render when handling objects in memory in Microsoft browsers. These vulnerabilities could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user. An attacker who successfully exploited the vulnerability could gain the same user rights as the current user. If the current user is logged on with administrative user rights, an attacker who successfully exploited the vulnerability could take control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. This vulnerability is different from those described in CVE-2017-0015, CVE-2017-0032, CVE-2017-0035, CVE-2017-0067, CVE-2017-0070, CVE-2017-0071, CVE-2017-0094, CVE-2017-0131, CVE-2017-0132, CVE-2017-0133, CVE-2017-0134, CVE-2017-0136, CVE-2017-0137, CVE-2017-0138, CVE-2017-0141, CVE-2017-0150, and CVE-2017-0151.",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0011,cve@mitre.org,CWE-200,http://www.securityfocus.com/bid/96064,BID,"Microsoft Edge allows remote attackers to obtain sensitive information via a crafted web site, aka ""Microsoft Edge Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0009, CVE-2017-0017, CVE-2017-0065, and CVE-2017-0068.",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0012,cve@mitre.org,CWE-20,http://www.securityfocus.com/bid/96085,BID,"Microsoft Internet Explorer 11 and Microsoft Edge allow remote attackers to spoof web content via a crafted web site, aka ""Microsoft Browser Spoofing Vulnerability."" This vulnerability is different from those described in CVE-2017-0033 and CVE-2017-0069.",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:N/I:P/A:N,NETWORK,MEDIUM,NONE,NONE,PARTIAL,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0014,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96013,BID,"The Windows Graphics Component in Microsoft Office 2010 SP2; Windows Server 2008 R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allows remote attackers to execute arbitrary code via a crafted web site, aka ""Windows Graphics Component Remote Code Execution Vulnerability."" This vulnerability is different from that described in CVE-2017-0108.",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0015,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96079,BID,"A remote code execution vulnerability exists in the way affected Microsoft scripting engines render when handling objects in memory in Microsoft browsers. These vulnerabilities could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user. An attacker who successfully exploited the vulnerability could gain the same user rights as the current user. If the current user is logged on with administrative user rights, an attacker who successfully exploited the vulnerability could take control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. This vulnerability is different from those described in CVE-2017-0010, CVE-2017-0032, CVE-2017-0035, CVE-2017-0067, CVE-2017-0070, CVE-2017-0071, CVE-2017-0094, CVE-2017-0131, CVE-2017-0132, CVE-2017-0133, CVE-2017-0134, CVE-2017-0136, CVE-2017-0137, CVE-2017-0138, CVE-2017-0141, CVE-2017-0150, and CVE-2017-0151.",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0016,cve@mitre.org,CWE-476,http://www.securityfocus.com/bid/95969,BID,"Microsoft Windows 10 Gold, 1511, and 1607; Windows 8.1; Windows RT 8.1; Windows Server 2012 R2, and Windows Server 2016 do not properly handle certain requests in SMBv2 and SMBv3 packets, which allows remote attackers to execute arbitrary code via a crafted SMBv2 or SMBv3 packet to the Server service, aka ""SMBv2/SMBv3 Null Dereference Denial of Service Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,5.9,MEDIUM,2.2,3.6,2.0,AV:N/AC:M/Au:N/C:N/I:N/A:C,NETWORK,MEDIUM,NONE,NONE,NONE,COMPLETE,7.1,HIGH,8.6,6.9, ,False,False,False,False,2017-03-17T00:59Z,2017-07-25T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0017,cve@mitre.org,CWE-79,http://www.securityfocus.com/bid/96078,BID,"The RegEx class in the XSS filter in Microsoft Edge allows remote attackers to conduct cross-site scripting (XSS) attacks and obtain sensitive information via unspecified vectors, aka ""Microsoft Edge Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0009, CVE-2017-0011, CVE-2017-0065, and CVE-2017-0068.",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2.0,AV:N/AC:M/Au:N/C:N/I:P/A:N,NETWORK,MEDIUM,NONE,NONE,PARTIAL,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0018,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96086,BID,"Microsoft Internet Explorer 10 and 11 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0037 and CVE-2017-0149.",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0019,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96042,BID,"Microsoft Word 2016 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0006, CVE-2017-0020, CVE-2017-0030, CVE-2017-0031, CVE-2017-0052, and CVE-2017-0053.",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0020,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96050,BID,"Microsoft Excel 2016, Excel 2010 SP2, Excel 2013 RT SP1, and Office Web Apps Server 2013 SP1 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0006, CVE-2017-0019, CVE-2017-0030, CVE-2017-0031, CVE-2017-0052, and CVE-2017-0053.",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2017-03-17T00:59Z,2017-07-12T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0021,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96020,BID,"Hyper-V in Microsoft Windows 10 1607 and Windows Server 2016 does not properly validate vSMB packet data, which allows attackers to execute arbitrary code on a target OS, aka ""Hyper-V System Data Structure Vulnerability."" This vulnerability is different from that described in CVE-2017-0095.",3.0,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,ADJACENT_NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,9.0,CRITICAL,2.3,6.0,2.0,AV:A/AC:L/Au:S/C:C/I:C/A:C,ADJACENT_NETWORK,LOW,SINGLE,COMPLETE,COMPLETE,COMPLETE,7.7,HIGH,5.1,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0022,cve@mitre.org,CWE-200,http://www.securityfocus.com/bid/96069,BID,"Microsoft XML Core Services (MSXML) in Windows 10 Gold, 1511, and 1607; Windows 7 SP1; Windows 8.1; Windows RT 8.1; Windows Server 2008 SP2 and R2 SP1; Windows Server 2012 Gold and R2; Windows Server 2016; and Windows Vista SP2 improperly handles objects in memory, allowing attackers to test for files on disk via a crafted web site, aka ""Microsoft XML Information Disclosure Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2017-03-17T00:59Z,2017-09-28T01:29Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0023,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/96075,BID,"The PDF library in Microsoft Edge; Windows 8.1; Windows Server 2012 and R2; Windows RT 8.1; and Windows 10, 1511, and 1607 allows remote attackers to execute arbitrary code via a crafted PDF file, aka ""Microsoft PDF Remote Code Execution Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2017-03-17T00:59Z,2018-10-17T17:07Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0024,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96029,BID,"The kernel-mode drivers in Microsoft Windows 10 1607 and Windows Server 2016 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0026, CVE-2017-0056, CVE-2017-0078, CVE-2017-0079, CVE-2017-0080, CVE-2017-0081, and CVE-2017-0082.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0025,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96626,BID,"The kernel-mode drivers in Microsoft Windows Vista; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0001, CVE-2017-0005, and CVE-2017-0047.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:05Z,CVE,MITRE,4.0,CVE-2017-0026,cve@mitre.org,NVD-CWE-noinfo,http://www.securityfocus.com/bid/96032,BID,"The kernel-mode drivers in Microsoft Windows 10 Gold, 1511, and 1607 and Windows Server 2016 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0024, CVE-2017-0056, CVE-2017-0078, CVE-2017-0079, CVE-2017-0080, CVE-2017-0081, and CVE-2017-0082.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2017-03-17T00:59Z,2019-10-03T00:03Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0001,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2016. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0002,cve@mitre.org,CWE-119,http://www.securitytracker.com/id/1034648,SECTRACK,"The Microsoft (1) VBScript 5.7 and 5.8 and (2) JScript 5.7 and 5.8 engines, as used in Internet Explorer 8 through 11 and other products, allow remote attackers to execute arbitrary code via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.5,HIGH,1.6,5.9,2.0,AV:N/AC:H/Au:N/C:C/I:C/A:C,NETWORK,HIGH,NONE,COMPLETE,COMPLETE,COMPLETE,7.6,HIGH,4.9,10.0, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
